"movie_title","gross","budget","title_year","duration","genre","rating","expensive","IMDB_high"
"The Girl on the Train",0.002874,44.870033081674,2009,105,"Drama","Other","YES","NO"
"Veronika Decides to Die",47.2337862180161,9,2009,103,"Drama","R","NO","NO"
"Crazy Heart",39.462438,7,2009,112,"Drama","R","NO","YES"
"Bright Star",4.440055,8.5,2009,119,"Biography","PG","NO","YES"
"New in Town",16.699684,8,2009,97,"Comedy","PG","NO","NO"
"The Boondock Saints II: All Saints Day",10.269307,8,2009,138,"Action","R","NO","NO"
"The City of Your Final Destination",47.2337862180161,8.3,2009,117,"Drama","PG-13","NO","NO"
"The Secret of Kells",0.686383,6.5,2009,75,"Adventure","Other","NO","YES"
"An Education",12.574715,4.5,2009,100,"Drama","PG-13","NO","YES"
"Extract",10.814185,8,2009,92,"Comedy","R","NO","NO"
"The Hole",47.2337862180161,12,2009,92,"Adventure","PG-13","NO","NO"
"Harry Brown",1.818681,7.3,2009,97,"Action","R","NO","YES"
"500 Days of Summer",32.391374,7.5,2009,95,"Comedy","PG-13","NO","YES"
"A Serious Man",9.190525,7,2009,106,"Comedy","R","NO","YES"
"Get Low",9.176553,7.5,2009,100,"Drama","PG-13","NO","YES"
"A Single Man",9.166863,7,2009,99,"Drama","R","NO","YES"
"The Mighty Macs",1.889522,7,2009,99,"Drama","G","NO","NO"
"Mother and Child",1.110286,4.825,2009,125,"Drama","R","NO","YES"
"I Hope They Serve Beer in Hell",1.425993,44.870033081674,2009,105,"Comedy","R","YES","NO"
"Perrier's Bounty",0.000828,44.870033081674,2009,88,"Action","R","YES","NO"
"Bran Nue Dae",0.110029,6.5,2009,88,"Comedy","PG-13","NO","NO"
"The Messenger",0.066637,6.5,2009,105,"Drama","R","NO","YES"
"The Damned United",0.449558,10,2009,98,"Biography","R","NO","YES"
"City Island",6.670712,6,2009,104,"Comedy","PG-13","NO","YES"
"Miss March",4.542775,6,2009,90,"Comedy","R","NO","NO"
"The Greatest",0.115862,6,2009,96,"Drama","R","NO","NO"
"Don McKay",47.2337862180161,44.870033081674,2009,87,"Drama","R","YES","NO"
"A Shine of Rainbows",47.2337862180161,6,2009,101,"Drama","PG","NO","YES"
"[Rec] 2",0.027024,5.6,2009,85,"Horror","R","NO","NO"
"Not Easily Broken",10.572742,8,2009,99,"Drama","PG-13","NO","NO"
"Moon",5.009677,5,2009,97,"Drama","R","NO","YES"
"Dead Like Me: Life After Death",47.2337862180161,5,2009,87,"Comedy","R","NO","NO"
"Flying By",47.2337862180161,44.870033081674,2009,90,"Drama","PG-13","NO","NO"
"Soul Kitchen",0.274385,4,2009,99,"Comedy","Other","NO","YES"
"Life During Wartime",0.278821,44.870033081674,2009,98,"Comedy","R","YES","NO"
"After.Life",0.108229,4.5,2009,104,"Drama","R","NO","NO"
"Paa",0.199228,150,2009,133,"Comedy","Other","YES","YES"
"Cargo",47.2337862180161,4.5,2009,112,"Other","Other","NO","NO"
"Survival of the Dead",0.101055,4,2009,90,"Horror","R","NO","NO"
"The Loved Ones",47.2337862180161,44.870033081674,2009,84,"Horror","R","YES","NO"
"Down for Life",47.2337862180161,44.870033081674,2009,92,"Drama","R","YES","YES"
"Defendor",0.037606,3.5,2009,95,"Comedy","R","NO","NO"
"The Good Heart",0.019959,3.8,2009,99,"Drama","R","NO","NO"
"The Secret in Their Eyes",20.167424,2,2009,129,"Drama","R","NO","YES"
"2:13",47.2337862180161,3.5,2009,96,"Horror","Other","NO","NO"
"Adam",2.277396,44.870033081674,2009,99,"Drama","PG-13","NO","YES"
"Next Day Air",10.017041,3,2009,84,"Action","R","NO","NO"
"Fish Tank",0.37306,44.870033081674,2009,123,"Drama","Other","YES","YES"
"Chain Letter",0.143,5,2009,88,"Horror","R","NO","NO"
"The Eclipse",0.128937,44.870033081674,2009,86,"Drama","R","YES","NO"
"The Deported",47.2337862180161,3,2009,90,"Comedy","PG-13","NO","NO"
"Tanner Hall",0.005005,3,2009,96,"Drama","R","NO","NO"
"Four Single Fathers",47.2337862180161,3,2009,100,"Comedy","Other","NO","NO"
"Chicago Overcoat",47.2337862180161,3,2009,94,"Action","R","NO","NO"
"Silver Medallist",47.2337862180161,15,2009,99,"Action","Other","NO","YES"
"Halloween II",33.386128,15,2009,119,"Horror","R","NO","NO"
"Saint John of Las Vegas",0.100669,3.8,2009,85,"Comedy","R","NO","NO"
"The Missing Person",0.01758,1.5,2009,95,"Drama","Other","NO","NO"
"Vampire Killers",47.2337862180161,44.870033081674,2009,88,"Action","R","YES","NO"
"Nowhere Boy",1.445366,44.870033081674,2009,98,"Biography","R","YES","YES"
"A Woman, a Gun and a Noodle Shop",0.190666,44.870033081674,2009,95,"Comedy","R","YES","NO"
"Forget Me Not",47.2337862180161,1.3,2009,103,"Horror","R","NO","NO"
"Rocket Singh: Salesman of the Year",47.2337862180161,44.870033081674,2009,150,"Comedy","Other","YES","YES"
"Ajami",0.62124,44.870033081674,2009,124,"Crime","Other","YES","YES"
"The Lovely Bones",43.982842,65,2009,135,"Drama","PG-13","YES","NO"
"The House of the Devil",0.100659,0.9,2009,95,"Horror","R","NO","NO"
"16 to Life",47.2337862180161,1,2009,89,"Comedy","Other","NO","NO"
"Frat Party",47.2337862180161,1,2009,90,"Comedy","R","NO","NO"
"ZMD: Zombies of Mass Destruction",47.2337862180161,0.5,2009,89,"Comedy","R","NO","NO"
"Steppin: The Movie",47.2337862180161,1,2009,138,"Comedy","PG-13","NO","NO"
"Crying with Laughter",47.2337862180161,44.870033081674,2009,93,"Other","Other","YES","NO"
"Dead Snow",0.041709,0.8,2009,91,"Comedy","Other","NO","NO"
"The Unborn",42.638165,16,2009,89,"Drama","PG-13","NO","NO"
"Bled",47.2337862180161,0.75,2009,95,"Horror","R","NO","NO"
"B-Girl",47.2337862180161,44.870033081674,2009,88,"Drama","PG-13","NO","NO"
"Starsuckers",47.2337862180161,0.4,2009,103,"Documentary","Other","NO","YES"
"To Save a Life",3.773863,1,2009,120,"Drama","PG-13","NO","YES"
"My Dog Tulip",0.246574,44.870033081674,2009,83,"Animation","Other","YES","NO"
"Dogtooth",0.110197,44.870033081674,2009,94,"Drama","Other","YES","YES"
"Royal Kill",47.2337862180161,0.35,2009,90,"Action","PG-13","NO","NO"
"Exam",47.2337862180161,44.870033081674,2009,101,"Other","Other","YES","NO"
"Ink",47.2337862180161,44.870033081674,2009,107,"Action","Other","YES","YES"
"The Horse Boy",0.155984,0.16,2009,93,"Documentary","Other","NO","YES"
"The Last House on the Left",32.721635,15,2009,114,"Crime","R","NO","NO"
"The Exploding Girl",0.024705,44.870033081674,2009,79,"Drama","Other","YES","NO"
"Down Terrace",0.009609,44.870033081674,2009,93,"Comedy","R","YES","NO"
"Rampage",47.2337862180161,44.870033081674,2009,80,"Action","R","YES","NO"
"Breaking Upwards",0.076382,0.015,2009,88,"Other","Other","NO","NO"
"Tangled",200.807262,260,2010,100,"Adventure","PG","YES","YES"
"Robin Hood",105.219735,200,2010,156,"Action","PG-13","YES","NO"
"Alice in Wonderland",334.185206,200,2010,108,"Adventure","PG","YES","NO"
"TRON: Legacy",172.051787,170,2010,125,"Action","PG","YES","NO"
"Toy Story 3",414.984497,200,2010,103,"Adventure","G","YES","YES"
"Prince of Persia: The Sands of Time",90.755643,200,2010,116,"Action","PG-13","YES","NO"
"Iron Man 2",312.057433,200,2010,124,"Action","PG-13","YES","YES"
"Shrek Forever After",238.371987,165,2010,93,"Adventure","PG","YES","NO"
"How to Train Your Dragon",217.387997,165,2010,98,"Adventure","PG","YES","YES"
"Inception",292.568851,160,2010,148,"Action","PG-13","YES","YES"
"The Sorcerer's Apprentice",63.143812,150,2010,109,"Action","PG","YES","NO"
"The Chronicles of Narnia: The Voyage of the Dawn Treader",104.383624,155,2010,113,"Adventure","PG","YES","NO"
"The Wolfman",61.937495,150,2010,119,"Drama","R","YES","NO"
"The Last Airbender",131.564731,150,2010,103,"Action","PG","YES","NO"
"Salt",118.311368,110,2010,101,"Action","PG-13","YES","NO"
"Megamind",148.337537,130,2010,95,"Action","PG","YES","YES"
"Harry Potter and the Deathly Hallows: Part I",47.2337862180161,44.870033081674,2010,106.251612903226,"Other","Other","YES","NO"
"Clash of the Titans",163.192114,125,2010,106,"Action","PG-13","YES","NO"
"How Do You Know",30.21262,120,2010,121,"Comedy","PG-13","YES","NO"
"Knight and Day",76.418654,117,2010,117,"Action","PG-13","YES","NO"
"Gulliver's Travels",42.776259,112,2010,85,"Adventure","PG","YES","NO"
"Little Fockers",148.38378,100,2010,98,"Comedy","PG-13","YES","NO"
"The Other Guys",119.219978,100,2010,116,"Action","PG-13","YES","NO"
"The Tourist",67.631157,100,2010,103,"Action","PG-13","YES","NO"
"Legend of the Guardians: The Owls of Ga'Hoole",55.673333,80,2010,101,"Action","PG","YES","YES"
"Green Zone",35.024475,100,2010,115,"Action","R","YES","NO"
"Sex and the City 2",95.328937,100,2010,146,"Comedy","R","YES","NO"
"Percy Jackson & the Olympians: The Lightning Thief",88.76172,95,2010,118,"Adventure","PG","YES","NO"
"Unstoppable",81.557479,100,2010,98,"Action","PG-13","YES","NO"
"The Nutcracker in 3D",0.190562,90,2010,110,"Action","PG","YES","NO"
"Scott Pilgrim vs. the World",31.49427,60,2010,112,"Action","PG-13","YES","YES"
"Cats & Dogs: The Revenge of Kitty Galore",43.575716,85,2010,82,"Action","PG","YES","NO"
"The Expendables",102.981571,80,2010,113,"Action","R","YES","NO"
"Shutter Island",127.968405,80,2010,138,"Other","R","YES","YES"
"The Book of Eli",94.822707,80,2010,118,"Action","R","YES","NO"
"Yogi Bear",100.169068,80,2010,80,"Adventure","PG","YES","NO"
"Grown Ups",162.001186,80,2010,102,"Comedy","PG-13","YES","NO"
"Killers",47.000485,75,2010,100,"Action","PG-13","YES","NO"
"Wall Street: Money Never Sleeps",52.474616,70,2010,136,"Drama","PG-13","YES","NO"
"The Twilight Saga: Eclipse",300.523113,68,2010,124,"Adventure","PG-13","YES","NO"
"Despicable Me",251.501645,69,2010,87,"Animation","PG","YES","YES"
"Dinner for Schmucks",72.980108,44.870033081674,2010,114,"Comedy","PG-13","NO","NO"
"Due Date",100.448498,65,2010,95,"Comedy","R","YES","NO"
"Eat Pray Love",80.57401,60,2010,140,"Drama","PG-13","YES","NO"
"RED",90.356857,58,2010,111,"Action","PG-13","YES","YES"
"Edge of Darkness",43.290977,80,2010,117,"Crime","R","YES","NO"
"Resident Evil: Afterlife",60.128566,60,2010,97,"Action","R","YES","NO"
"Date Night",98.711404,55,2010,101,"Comedy","PG-13","YES","NO"
"Burlesque",39.440655,55,2010,119,"Drama","PG-13","YES","NO"
"Valentine's Day",110.476776,52,2010,125,"Comedy","PG-13","NO","NO"
"From Paris with Love",23.324666,52,2010,92,"Action","R","YES","NO"
"Marmaduke",33.643461,50,2010,87,"Comedy","PG","NO","NO"
"Hereafter",32.741596,50,2010,129,"Drama","PG-13","NO","NO"
"Fair Game",9.528092,22,2010,108,"Biography","PG-13","NO","NO"
"Jonah Hex",10.539414,47,2010,81,"Action","PG-13","NO","NO"
"The Ghost Writer",15.523168,45,2010,128,"Other","PG-13","NO","YES"
"The Bounty Hunter",67.061228,40,2010,110,"Action","PG-13","NO","NO"
"Charlie St. Cloud",31.13695,44,2010,99,"Drama","PG-13","NO","NO"
"The Warrior's Way",5.664251,45,2010,100,"Action","R","YES","NO"
"The Social Network",96.917897,40,2010,120,"Biography","PG-13","NO","YES"
"Get Him to the Greek",60.923325,44.870033081674,2010,114,"Comedy","R","YES","NO"
"Predators",52.000688,40,2010,107,"Action","R","NO","NO"
"Morning Glory",30.993544,40,2010,107,"Comedy","PG-13","NO","NO"
"The Town",92.173235,37,2010,150,"Crime","R","NO","YES"
"Cop Out",44.867349,37,2010,107,"Action","R","NO","NO"
"Hot Tub Time Machine",50.213619,36,2010,101,"Comedy","R","NO","NO"
"True Grit",171.031347,38,2010,110,"Adventure","PG-13","NO","YES"
"Secretariat",59.699513,35,2010,123,"Biography","PG","NO","YES"
"The Back-up Plan",37.481242,35,2010,104,"Comedy","PG-13","NO","NO"
"Nanny McPhee Returns",28.99545,35,2010,109,"Comedy","PG","NO","NO"
"Furry Vengeance",17.596256,35,2010,92,"Comedy","PG","NO","NO"
"Biutiful",5.100937,44.870033081674,2010,148,"Drama","R","YES","YES"
"Takers",57.74472,20,2010,107,"Action","PG-13","NO","NO"
"Repo Men",13.76313,32,2010,119,"Action","R","NO","NO"
"Going the Distance",17.797316,32,2010,102,"Comedy","R","NO","NO"
"Extraordinary Measures",11.854694,31,2010,106,"Drama","PG","NO","NO"
"Letters to Juliet",53.02156,30,2010,105,"Comedy","PG","NO","NO"
"Step Up 3D",42.38552,30,2010,107,"Drama","PG-13","NO","NO"
"The Next Three Days",21.129348,35,2010,133,"Crime","PG-13","NO","YES"
"Love & Other Drugs",32.357532,30,2010,112,"Comedy","R","NO","NO"
"Barney's Version",7.501404,44.870033081674,2010,134,"Comedy","R","YES","YES"
"Animals United",47.2337862180161,44.870033081674,2010,93,"Animation","PG","NO","NO"
"Kick-Ass",48.043505,30,2010,117,"Action","R","NO","YES"
"The Spy Next Door",24.268828,28,2010,94,"Action","PG","NO","NO"
"Legion",40.16808,26,2010,100,"Action","R","NO","NO"
"Dear John",80.014842,25,2010,108,"Drama","PG-13","NO","NO"
"The Losers",23.527955,25,2010,97,"Action","PG-13","NO","NO"
"Don't Be Afraid of the Dark",24.04249,25,2010,99,"Other","R","NO","NO"
"My Soul to Take",14.63749,25,2010,107,"Horror","R","NO","NO"
"The Conspirator",11.538204,25,2010,122,"Crime","PG-13","NO","YES"
"A Turtle's Tale: Sammy's Adventures",47.2337862180161,44.870033081674,2010,88,"Adventure","PG","NO","NO"
"Little White Lies",0.183662,25,2010,134,"Comedy","Other","YES","YES"
"Love Ranch",0.134904,25,2010,117,"Comedy","R","NO","NO"
"Space Dogs",47.2337862180161,25,2010,85,"Adventure","G","NO","NO"
"Piranha 3D",25.003072,24,2010,88,"Comedy","R","NO","NO"
"Faster",23.225911,24,2010,98,"Action","R","NO","NO"
"Stone",1.796024,22,2010,105,"Drama","R","NO","NO"
"For Colored Girls",37.721949,44.870033081674,2010,133,"Drama","R","YES","NO"
"Jackass 3D",117.224271,20,2010,101,"Action","R","NO","YES"
"The Last Song",62.933793,20,2010,107,"Drama","PG","NO","NO"
"Why Did I Get Married Too?",60.072596,20,2010,121,"Comedy","PG-13","NO","NO"
"The American",35.596227,20,2010,105,"Crime","R","NO","NO"
"Vampires Suck",36.658108,20,2010,82,"Comedy","PG-13","NO","NO"
"The Debt",31.14657,20,2010,113,"Drama","R","NO","NO"
"You Again",25.677801,20,2010,105,"Comedy","PG","NO","NO"
"She's Out of My League",31.584722,20,2010,104,"Comedy","R","NO","NO"
"Alpha and Omega",25.077977,20,2010,90,"Adventure","PG","NO","NO"
"Let Me In",12.13442,20,2010,116,"Drama","R","NO","YES"
"All Good Things",0.578382,44.870033081674,2010,101,"Crime","R","YES","NO"
"Dylan Dog: Dead of Night",1.183354,20,2010,107,"Action","PG-13","NO","NO"
"The Tempest",0.263365,20,2010,110,"Comedy","PG-13","NO","NO"
"The Switch",27.758465,19,2010,101,"Comedy","PG-13","NO","NO"
"The Crazies",39.103378,20,2010,101,"Horror","R","NO","NO"
"Leap Year",0.012561,19,2010,100,"Comedy","PG","NO","NO"
"127 Hours",18.329466,18,2010,94,"Adventure","R","NO","YES"
"Saw 3D: The Final Chapter",45.670855,20,2010,90,"Horror","R","NO","NO"
"TRON: Legacy",172.051787,170,2010,125,"Action","PG","YES","NO"
"Lottery Ticket",24.708699,44.870033081674,2010,99,"Comedy","PG-13","NO","NO"
"Remember Me",19.057024,16,2010,113,"Drama","PG-13","NO","YES"
"The King's Speech",138.795342,15,2010,118,"Biography","R","NO","YES"
"Diary of a Wimpy Kid",64.001297,15,2010,94,"Comedy","PG","NO","NO"
"Clash of the Titans",163.192114,125,2010,106,"Action","PG-13","YES","NO"
"Ramona and Beezus",26.161406,15,2010,103,"Adventure","G","NO","NO"
"Country Strong",20.218921,15,2010,117,"Drama","PG-13","NO","NO"
"You Will Meet a Tall Dark Stranger",3.247816,22,2010,98,"Comedy","R","NO","NO"
"Never Let Me Go",2.412045,15,2010,103,"Drama","R","NO","YES"
"Centurion",0.122288,44.870033081674,2010,97,"Action","R","YES","NO"
"Sarah's Key",7.6917,10,2010,111,"Drama","PG-13","NO","YES"
"Our Family Wedding",20.246959,14,2010,103,"Comedy","PG-13","NO","NO"
"Reign of Assassins",47.2337862180161,12,2010,117,"Action","R","NO","NO"
"Flipped",1.752214,14,2010,90,"Comedy","PG","NO","YES"
"The Last Godfather",0.163591,13.4,2010,100,"Comedy","PG-13","NO","NO"
"Black Swan",106.952327,13,2010,108,"Drama","R","NO","YES"
"Womb",47.2337862180161,3.66,2010,111,"Drama","Other","NO","NO"
"The Killer Inside Me",0.214966,13,2010,109,"Crime","R","NO","NO"
"Machete",26.589953,10.5,2010,105,"Action","R","NO","NO"
"Casino Jack",1.039869,15,2010,108,"Biography","R","NO","NO"
"Just Wright",21.520719,44.870033081674,2010,100,"Comedy","PG","NO","NO"
"Space Battleship Yamato",47.2337862180161,12,2010,138,"Action","Other","NO","NO"
"The Fighter",93.571803,25,2010,116,"Biography","R","NO","YES"
"Brighton Rock",47.2337862180161,12,2010,111,"Crime","R","NO","NO"
"Housefull",1.165104,44.870033081674,2010,144,"Comedy","Other","YES","NO"
"Devil",33.583175,10,2010,80,"Horror","PG-13","NO","NO"
"Skyline",21.371425,10,2010,97,"Action","PG-13","NO","NO"
"MacGruber",8.460995,10,2010,95,"Action","R","NO","NO"
"The Tourist",67.631157,100,2010,103,"Action","PG-13","YES","NO"
"Welcome to the Rileys",0.152857,44.870033081674,2010,110,"Drama","R","YES","YES"
"Blood Done Sign My Name",0.082739,44.870033081674,2010,128,"Drama","PG-13","NO","NO"
"The Reef",47.2337862180161,44.870033081674,2010,94,"Horror","R","YES","NO"
"It's a Wonderful Afterlife",47.2337862180161,10,2010,100,"Comedy","PG-13","NO","NO"
"Good Intentions",47.2337862180161,10,2010,84,"Comedy","PG-13","NO","NO"
"Gunless",47.2337862180161,10,2010,89,"Action","Other","NO","NO"
"Kites",1.602466,600,2010,90,"Action","Other","YES","NO"
"The Runaways",3.571735,10,2010,106,"Biography","R","NO","NO"
"Loose Cannons",47.2337862180161,44.870033081674,2010,110,"Comedy","Other","YES","YES"
"Ultramarines: A Warhammer 40,000 Movie",47.2337862180161,44.870033081674,2010,76,"Action","R","YES","NO"
"Beneath Hill 60",47.2337862180161,9,2010,122,"Drama","R","NO","YES"
"My Name Is Khan",4.018695,12,2010,128,"Adventure","PG-13","NO","YES"
"Easy A",58.401464,8,2010,92,"Comedy","PG-13","NO","YES"
"Another Year",3.205244,10,2010,129,"Comedy","PG-13","NO","YES"
"It's Kind of a Funny Story",6.350058,8,2010,101,"Comedy","PG-13","NO","YES"
"Made in Dagenham",1.094798,7.2,2010,113,"Biography","R","NO","YES"
"Wild Target",0.11719,8,2010,98,"Action","PG-13","NO","NO"
"Cyrus",7.455447,7,2010,91,"Comedy","R","NO","NO"
"Somewhere",1.768416,7,2010,97,"Comedy","R","NO","NO"
"Hesher",0.382946,7,2010,106,"Drama","R","NO","YES"
"The Extra Man",0.453079,7,2010,108,"Comedy","R","NO","NO"
"Ca$h",0.046451,7,2010,118,"Comedy","R","NO","NO"
"Incendies",6.857096,6.8,2010,139,"Drama","R","NO","YES"
"Tracker",47.2337862180161,6.5,2010,102,"Action","R","NO","NO"
"The 5th Quarter",0.399611,6,2010,90,"Biography","PG","NO","NO"
"Standing Ovation",0.531806,44.870033081674,2010,105,"Other","PG","NO","NO"
"Sea Rex 3D: Journey to a Prehistoric World",4.074023,5,2010,41,"Documentary","Other","NO","NO"
"Of Gods and Men",3.950029,4,2010,122,"Drama","PG-13","NO","YES"
"Everything Must Go",2.71121,5,2010,97,"Comedy","R","NO","NO"
"Rabbit Hole",2.221809,5,2010,91,"Drama","PG-13","NO","YES"
"Tucker and Dale vs Evil",0.223615,44.870033081674,2010,89,"Comedy","R","YES","YES"
"The Names of Love",0.513836,4.6,2010,100,"Comedy","R","NO","YES"
"Mozart's Sister",0.706622,44.870033081674,2010,120,"Biography","Other","YES","NO"
"Easy Money",0.18887,44.870033081674,2010,124,"Action","R","YES","NO"
"The Kids Are All Right",20.803237,3.5,2010,106,"Comedy","R","NO","YES"
"My Soul to Take",14.63749,25,2010,107,"Horror","R","NO","NO"
"Trust",0.058214,9.5,2010,106,"Crime","R","NO","YES"
"Stake Land",0.018469,0.65,2010,98,"Drama","R","NO","NO"
"Four Lions",0.304137,44.870033081674,2010,97,"Comedy","R","YES","YES"
"Trollhunter",0.252652,19.9,2010,103,"Comedy","PG-13","NO","YES"
"Beginners",5.776314,3.2,2010,105,"Comedy","R","NO","YES"
"Paranormal Activity 2",84.749884,3,2010,98,"Horror","R","NO","NO"
"Please Give",4.033268,44.870033081674,2010,90,"Comedy","R","YES","NO"
"Letters to God",2.848578,3.5,2010,110,"Drama","PG","NO","NO"
"Alice in Wonderland",334.185206,200,2010,108,"Adventure","PG","YES","NO"
"Barry Munday",47.2337862180161,44.870033081674,2010,95,"Comedy","R","YES","NO"
"Freakonomics",0.100675,3,2010,93,"Documentary","PG-13","NO","NO"
"Griff the Invisible",47.2337862180161,44.870033081674,2010,90,"Comedy","PG-13","NO","NO"
"Fat, Sick & Nearly Dead",47.2337862180161,2.5,2010,97,"Documentary","Other","NO","YES"
"8: The Mormon Proposition",0.099851,2.5,2010,80,"Documentary","R","NO","YES"
"Super",0.322157,2.5,2010,96,"Comedy","R","NO","NO"
"Christmas Mail",47.2337862180161,2.5,2010,89,"Comedy","Other","NO","NO"
"Redemption Road",0.027012,44.870033081674,2010,95,"Drama","PG-13","NO","NO"
"Lies in Plain Sight",47.2337862180161,2.1,2010,89,"Drama","Other","NO","NO"
"Winter's Bone",6.531491,2,2010,100,"Drama","R","NO","YES"
"Inside Job",4.311834,44.870033081674,2010,105,"Crime","PG-13","NO","YES"
"Meek's Cutoff",0.9776,44.870033081674,2010,104,"Drama","PG","NO","NO"
"The Virginity Hit",0.535249,3.4,2010,86,"Comedy","R","NO","NO"
"Nine Dead",47.2337862180161,2,2010,83,"Crime","R","NO","NO"
"Buried",1.028658,3,2010,95,"Drama","R","NO","YES"
"Submarine",0.466702,44.870033081674,2010,97,"Comedy","R","YES","YES"
"The Last Exorcism",40.990055,1.8,2010,87,"Drama","PG-13","NO","NO"
"I Spit on Your Grave",0.092401,2,2010,105,"Horror","R","NO","NO"
